yr,mon,week,yearwk,us,hfca,mal_notest_a_chw,mal_notest_a_hf,mal_notest_b_chw,mal_notest_b_hf,mal_htz_a_chw,mal_htz_a_hf,mal_htz_b_chw,mal_htz_b_hf,mal_rdt_a_chw,mal_rdt_a_hf,mal_rdt_b_chw,mal_rdt_b_hf,mal_ttal_a_chw,mal_ttal_a_hf,mal_ttal_b_chw,mal_ttal_b_hf,mal_ttas_a_chw,mal_ttas_a_hf,mal_ttas_b_chw,mal_ttas_b_hf,tot_htz_a_chw,tot_htz_a_hf,tot_htz_b_chw,tot_htz_b_hf,tot_rdt_a_chw,tot_rdt_a_hf,tot_rdt_b_chw,tot_rdt_b_hf,tot_a_chw,tot_a_hf,tot_b_chw,tot_b_hf,len
2017,10,42,2017W42,Panjane,cs_panjane,0,0,0,0,,0,,0,5,0,15,3,5,0,15,3,,0,,0,,0,,0,8,6,23,14,11,15,31,62,7
2017,10,42,2017W42,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,1,1,0,0,1,1,,0,,0,,0,,0,2,0,5,3,4,5,12,10,7
2017,10,42,2017W42,Chicutso,cs_chicutso,0,0,0,0,,0,,0,1,0,2,5,1,0,2,5,,0,,0,,0,,0,1,2,4,17,3,12,7,83,7
2017,10,42,2017W42,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,3,8,5,1,14,22,50,7
2017,10,42,2017W42,Chichuco,cs_chichuco,0,0,0,0,,0,,0,1,2,2,9,1,2,2,9,,0,,0,,0,,0,3,7,5,31,4,21,10,91,7
2017,10,42,2017W42,Captine,cs_caputine,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,0,0,2,0,7,0,44,7
2017,10,43,2017W43,Magude-Sede,cs_magude,0,0,0,0,,0,,3,2,4,9,8,2,4,9,11,,0,,0,,18,,30,2,16,19,36,4,249,73,584,7
2017,10,43,2017W43,Facazissa,cs_facazissa,0,0,0,0,,0,,0,3,0,5,1,3,0,5,1,,0,,0,,0,,0,9,1,17,14,12,7,44,47,7
2017,10,43,2017W43,Moine,cs_moine,0,0,0,0,,0,,0,0,2,0,6,0,2,0,6,,0,,0,,0,,0,0,5,0,13,0,30,0,92,7
2017,10,43,2017W43,Motaze,cs_motaze,0,0,0,0,,0,,0,1,2,8,8,1,2,8,8,,0,,0,,0,,0,5,11,9,22,5,49,21,156,7
2017,10,43,2017W43,Panjane,cs_panjane,0,0,0,0,,0,,0,6,0,17,5,6,0,17,5,,0,,0,,0,,0,10,4,26,28,18,23,39,92,7
2017,10,43,2017W43,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,2,1,0,0,2,1,,0,,0,,0,,0,0,3,3,6,1,11,6,21,7
2017,10,43,2017W43,Chicutso,cs_chicutso,0,,0,,,,,,2,,1,,2,,1,,,,,,,,,,2,,2,,7,,9,,7
2017,10,43,2017W43,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,2,2,0,0,2,2,,0,,0,,0,,0,0,4,4,5,0,12,7,51,7
2017,10,43,2017W43,Chichuco,cs_chichuco,0,0,0,0,,0,,0,1,0,5,6,1,0,5,6,,0,,0,,0,,0,2,6,6,19,3,34,15,99,7
2017,10,43,2017W43,Captine,cs_caputine,0,0,0,0,,0,,0,0,0,0,3,0,0,0,3,,0,,0,,0,,0,0,0,0,7,0,12,0,54,7
2017,11,44,2017W44,Magude-Sede,cs_magude,0,0,0,0,,1,,6,0,2,0,5,0,3,0,11,,0,,0,,6,,34,0,10,0,48,0,325,0,522,7
2017,11,44,2017W44,Facazissa,cs_facazissa,0,0,0,0,,0,,0,2,1,0,1,2,1,0,0,,0,,0,,0,,0,5,4,14,18,9,15,35,48,7
2017,11,44,2017W44,Moine,cs_moine,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,2,0,8,0,42,0,118,7
2017,11,44,2017W44,Motaze,cs_motaze,0,0,0,0,,0,,0,1,5,5,14,1,5,5,14,,0,,0,,0,,0,1,32,7,52,5,82,39,225,7
2017,11,44,2017W44,Panjane,cs_panjane,0,0,0,0,,0,,0,1,1,11,4,1,1,11,4,,0,,0,,0,,0,1,4,15,22,11,23,46,99,7
2017,11,44,2017W44,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,2,0,6,0,6,0,28,7
2017,11,44,2017W44,Chicutso,cs_chicutso,0,,0,,,,,,0,,0,,0,,0,,,,,,,,,,0,,0,,2,,4,,7
2017,11,44,2017W44,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,3,0,6,1,12,0,34,7
2017,11,44,2017W44,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,1,2,8,0,1,2,8,,0,,0,,0,,0,1,3,4,23,2,33,17,113,7
2017,11,44,2017W44,Captine,cs_caputine,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0,0,0,0,543,0,7,7
2017,11,45,2017W45,Magude-Sede,cs_magude,0,0,0,0,,1,,11,0,1,0,0,0,2,0,11,,2,,0,,3,,46,0,4,0,10,0,250,0,339,7
2017,11,45,2017W45,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,0,2,0,0,0,2,,0,,0,,0,,0,0,1,0,9,0,11,0,45,7
2017,11,45,2017W45,Moine,cs_moine,0,0,0,0,,0,,0,0,0,0,8,0,0,0,8,,0,,0,,0,,0,0,5,0,14,0,38,0,79,7
2017,11,45,2017W45,Motaze,cs_motaze,0,0,0,0,,0,,0,0,2,0,16,0,2,0,16,,0,,0,,0,,0,,32,,46,,94,,197,7
2017,11,45,2017W45,Panjane,cs_panjane,0,0,0,0,,0,,0,0,1,5,7,0,1,5,7,,0,,0,,0,,0,2,5,7,18,9,14,19,98,7
2017,11,45,2017W45,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,0,0,4,0,7,5,27,7
2017,11,45,2017W45,Chicutso,cs_chicutso,0,,0,,,,,,0,,0,,0,,0,,,,,,,,,,0,,0,,0,,0,,7
2017,11,45,2017W45,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,1,0,5,0,10,0,49,7
2017,11,45,2017W45,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,3,2,4,0,3,2,4,,0,,0,,0,,0,3,5,10,16,8,21,15,85,7
2017,11,45,2017W45,Captine,cs_caputine,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0,0,0,0,5,0,12,7
2017,11,46,2017W46,Magude-Sede,cs_magude,,0,,0,,3,,8,,1,,4,,4,,12,,0,,0,,3,,25,,5,,31,,240,,648,7
2017,11,46,2017W46,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,1,0,0,0,1,0,0,,0,,0,,0,,0,0,1,0,6,0,12,0,19,7
2017,11,46,2017W46,Moine,cs_moine,0,0,0,0,,0,,0,0,1,0,3,0,1,0,3,,0,,0,,0,,0,0,5,0,7,0,21,0,65,7
2017,11,46,2017W46,Motaze,cs_motaze,0,0,0,0,,0,,0,0,2,0,9,0,2,0,9,,0,,0,,0,,0,,19,,26,,48,,124,7
2017,11,46,2017W46,Panjane,cs_panjane,0,0,0,0,,0,,0,0,2,0,10,0,2,0,10,,0,,0,,0,,0,0,11,0,40,0,22,0,108,7
2017,11,46,2017W46,Mahel,cs_mahel,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,5,,1,,16,7
2017,11,46,2017W46,Chicutso,cs_chicutso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,11,46,2017W46,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,2,0,0,0,2,,0,,0,,0,,0,0,1,0,6,0,13,0,24,7
2017,11,46,2017W46,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,1,2,7,0,1,2,7,,0,,0,,0,,0,1,3,3,24,2,29,6,87,7
2017,11,46,2017W46,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,11,47,2017W47,Magude-Sede,cs_magude,,0,,0,,0,,3,,0,,1,,0,,4,,0,,0,,3,,6,,1,,3,,231,,599,7
2017,11,47,2017W47,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,,0,,0,,0,,0,0,0,0,8,0,2,0,37,7
2017,11,47,2017W47,Moine,cs_moine,0,0,0,0,,0,,0,0,0,0,4,0,0,0,4,,0,,0,,0,,0,0,2,0,10,0,32,0,62,7
2017,11,47,2017W47,Motaze,cs_motaze,0,0,0,0,,0,,0,0,0,0,0,0,1,0,5,,0,,,,1,,5,,14,,33,,71,,210,7
2017,11,47,2017W47,Panjane,cs_panjane,0,0,0,0,,0,,0,0,1,0,2,0,1,0,2,,0,,0,,0,,0,0,5,0,13,0,10,0,57,7
2017,11,47,2017W47,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,1,0,2,0,3,0,16,7
2017,11,47,2017W47,Chicutso,cs_chicutso,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,5,,8,,14,,69,7
2017,11,47,2017W47,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,2,0,0,0,2,,0,,0,,0,,0,0,0,0,9,0,6,0,44,7
2017,11,47,2017W47,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,1,3,4,0,1,3,4,,0,,0,,0,,0,0,5,9,13,2,30,15,78,7
2017,11,47,2017W47,Captine,cs_caputine,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0,0,0,0,5,0,10,7
2017,12,48,2017W48,Magude-Sede,cs_magude,0,0,0,0,,0,,3,0,2,0,14,0,2,0,17,,,,,,3,,30,0,11,0,31,0,138,0,636,7
2017,12,48,2017W48,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,2,0,6,0,9,0,39,7
2017,12,48,2017W48,Moine,cs_moine,0,0,0,0,,0,,0,0,0,0,3,0,0,0,3,,0,,0,,0,,0,0,3,0,10,0,17,0,67,7
2017,12,48,2017W48,Motaze,cs_motaze,0,0,0,0,,0,,0,0,3,0,3,0,3,0,3,,0,,0,,0,,0,0,19,0,27,0,60,0,197,7
2017,12,48,2017W48,Panjane,cs_panjane,0,0,0,0,,0,,0,0,0,0,6,0,0,0,6,,0,,0,,0,,0,0,6,0,29,0,21,0,96,7
2017,12,48,2017W48,Mahel,cs_mahel,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,2,,1,,14,7
2017,12,48,2017W48,Chicutso,cs_chicutso,,0,,0,,0,,0,,1,,1,,1,,1,,0,,0,,0,,0,,4,,4,,19,,58,7
2017,12,48,2017W48,Mapulanguene,cs_mapulanguene,,0,,0,,0,,0,,1,,2,,1,,2,,0,,0,,0,,0,,1,,5,,7,,36,7
2017,12,48,2017W48,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,2,0,0,0,2,0,0,,0,,0,,0,,0,0,5,1,11,1,28,14,66,7
2017,12,48,2017W48,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,49,2017W49,Magude-Sede,cs_magude,0,0,0,0,,2,,8,0,1,0,8,0,3,0,16,,,,,,4,,22,0,7,0,17,0,138,0,515,7
2017,12,49,2017W49,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,0,4,0,0,0,4,,0,,0,,0,,0,0,3,0,12,0,6,0,31,7
2017,12,49,2017W49,Moine,cs_moine,0,0,0,0,,0,,0,0,1,0,3,0,1,0,3,,0,,0,,0,,0,0,1,0,10,0,21,0,73,7
2017,12,49,2017W49,Motaze,cs_motaze,,0,,0,,0,,0,0,3,0,6,,3,,6,,0,,0,,0,,0,0,13,0,42,0,35,0,161,7
2017,12,49,2017W49,Panjane,cs_panjane,0,0,0,0,,0,,0,0,2,0,3,0,2,0,3,,0,,0,,0,,0,0,11,0,9,0,30,0,58,7
2017,12,49,2017W49,Mahel,cs_mahel,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,2,,20,7
2017,12,49,2017W49,Chicutso,cs_chicutso,0,0,0,0,,0,,0,0,0,0,4,0,0,0,4,,0,,0,,0,,0,0,1,0,10,0,7,0,48,7
2017,12,49,2017W49,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,2,0,6,0,5,0,44,7
2017,12,49,2017W49,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,2,1,2,6,3,13,10,71,7
2017,12,49,2017W49,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,1,5,2017W5,Magude-Sede,cs_magude,0,0,0,0,,0,,7,1,2,5,17,1,2,5,24,,0,,0,,0,,11,5,11,16,36,27,263,77,548,6
2017,1,5,2017W5,Facazissa,cs_facazissa,0,0,0,0,,0,,0,1,0,4,0,1,0,4,0,,0,,0,,0,,0,1,0,7,2,5,9,22,31,6
2017,1,5,2017W5,Moine,cs_moine,0,0,0,0,,0,,0,0,1,0,7,0,1,0,7,,0,,0,,0,,0,0,4,0,12,0,10,0,37,6
2017,1,5,2017W5,Motaze,cs_motaze,0,0,0,0,,0,,0,0,2,0,15,0,2,0,15,,0,,0,,0,,0,2,15,0,34,3,49,15,134,6
2017,1,5,2017W5,Panjane,cs_panjane,0,0,0,0,,0,,0,1,0,4,1,1,0,4,1,,0,,0,,0,,0,2,5,7,12,2,20,11,74,6
2017,1,5,2017W5,Mahel,cs_mahel,0,0,0,0,,0,,0,1,0,0,0,1,0,0,0,,0,,0,,0,,0,1,3,2,2,2,4,3,19,6
2017,1,5,2017W5,Chicutso,cs_chicutso,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0,0,0,1,7,3,42,6
2017,1,5,2017W5,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,2,1,14,2,22,3,60,6
2017,1,5,2017W5,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,1,5,2,0,1,5,2,,0,,0,,0,,0,3,1,8,8,6,19,24,52,6
2017,1,5,2017W5,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2017,12,50,2017W50,Magude-Sede,cs_magude,,0,,0,,1,,6,,2,,9,,3,,15,,0,,0,,2,,19,,6,,16,,172,,447,7
2017,12,50,2017W50,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,0,4,0,0,0,4,,0,,0,,0,,0,0,0,0,6,0,3,0,29,7
2017,12,50,2017W50,Moine,cs_moine,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,5,0,8,0,31,0,74,7
2017,12,50,2017W50,Motaze,cs_motaze,0,0,9,0,,0,,0,0,4,0,18,0,4,0,17,,0,,1,,0,,0,0,7,0,42,,39,,196,7
2017,12,50,2017W50,Panjane,cs_panjane,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,13,,62,7
2017,12,50,2017W50,Mahel,cs_mahel,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,2,,5,,6,,22,7
2017,12,50,2017W50,Chicutso,cs_chicutso,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,1,0,3,0,14,0,55,7
2017,12,50,2017W50,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,2,0,7,0,12,0,32,7
2017,12,50,2017W50,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,3,3,3,11,15,30,7,58,7
2017,12,50,2017W50,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,51,2017W51,Magude-Sede,cs_magude,,0,,0,,1,,10,,4,,5,,5,,15,,0,,1,,2,,27,,7,,15,,123,,551,7
2017,12,51,2017W51,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,0,5,0,0,0,5,,0,,0,,0,,0,0,4,0,16,0,9,0,41,7
2017,12,51,2017W51,Moine,cs_moine,0,0,0,0,,0,,0,0,0,0,3,0,0,0,3,,0,,0,,0,,0,0,3,0,5,0,20,0,58,7
2017,12,51,2017W51,Motaze,cs_motaze,0,0,0,0,,0,,0,0,3,0,5,0,3,0,5,,0,,0,,0,,0,0,9,0,13,0,49,0,150,7
2017,12,51,2017W51,Panjane,cs_panjane,,0,,0,,0,,0,,2,,2,,2,,2,,0,,0,,0,,0,,5,,14,,12,,77,7
2017,12,51,2017W51,Mahel,cs_mahel,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,1,,3,,5,,17,7
2017,12,51,2017W51,Chicutso,cs_chicutso,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,1,0,6,0,10,0,37,7
2017,12,51,2017W51,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,1,0,13,0,9,0,49,7
2017,12,51,2017W51,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,0,2,1,0,0,2,1,,0,,0,,0,,0,1,1,6,15,1,19,13,58,7
2017,12,51,2017W51,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,52,2017W52,Magude-Sede,cs_magude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,52,2017W52,Facazissa,cs_facazissa,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,4,,5,,11,,14,7
2017,12,52,2017W52,Moine,cs_moine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,52,2017W52,Motaze,cs_motaze,0,0,0,0,,0,,0,0,4,0,13,0,4,0,12,,0,,1,,0,,0,0,14,0,38,0,45,0,162,7
2017,12,52,2017W52,Panjane,cs_panjane,,,,,,,,,,0,,2,,,,2,,,,,,,,,,3,,9,,6,,54,7
2017,12,52,2017W52,Mahel,cs_mahel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,52,2017W52,Chicutso,cs_chicutso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,52,2017W52,Mapulanguene,cs_mapulanguene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,52,2017W52,Chichuco,cs_chichuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,12,52,2017W52,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2017,2,6,2017W6,Magude-Sede,cs_magude,0,0,0,0,,0,,7,5,6,9,21,5,6,9,28,,0,,0,,0,,31,12,30,20,42,32,233,81,696,6
2017,2,6,2017W6,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,1,6,0,0,1,6,0,,0,,0,,0,,0,0,2,10,3,5,24,26,29,6
2017,2,6,2017W6,Moine,cs_moine,0,0,0,0,,0,,0,0,1,0,4,0,1,0,4,,0,,0,,0,,0,0,1,0,5,0,19,0,62,6
2017,2,6,2017W6,Motaze,cs_motaze,0,0,0,0,,0,,0,0,1,0,18,0,1,0,18,,0,,0,,0,,0,0,12,4,47,3,58,15,163,6
2017,2,6,2017W6,Panjane,cs_panjane,0,0,0,0,,0,,0,0,0,1,0,0,0,1,0,,0,,0,,0,,0,0,1,4,2,5,15,23,76,6
2017,2,6,2017W6,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,1,3,0,0,1,3,,0,,0,,0,,0,0,2,1,7,0,7,4,27,6
2017,2,6,2017W6,Chicutso,cs_chicutso,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0,0,5,1,14,3,67,6
2017,2,6,2017W6,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,1,0,0,0,1,,0,,0,,0,,0,0,3,0,15,1,19,1,81,6
2017,2,6,2017W6,Chichuco,cs_chichuco,0,0,0,0,,0,,0,1,2,1,10,1,2,1,10,,0,,0,,0,,0,1,3,5,19,1,19,16,65,6
2017,2,6,2017W6,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2017,2,7,2017W7,Magude-Sede,cs_magude,0,0,0,0,,0,,2,3,2,15,14,3,2,15,16,,0,,0,,0,,18,8,4,24,26,33,43,170,615,6
2017,2,7,2017W7,Facazissa,cs_facazissa,0,0,0,0,,0,,0,1,0,3,0,1,0,3,0,,0,,0,,0,,0,1,0,11,3,4,24,33,42,6
2017,2,7,2017W7,Moine,cs_moine,0,0,0,0,,0,,0,0,3,0,13,0,3,0,13,,0,,0,,0,,0,0,4,0,14,0,20,0,57,6
2017,2,7,2017W7,Motaze,cs_motaze,0,0,0,0,,0,,0,0,2,3,18,0,2,3,18,,0,,0,,0,,0,1,11,7,47,5,54,50,167,6
2017,2,7,2017W7,Panjane,cs_panjane,0,0,0,0,,0,,0,2,1,3,8,2,1,3,8,,0,,0,,0,,0,2,2,10,9,5,19,25,95,6
2017,2,7,2017W7,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,0,3,0,0,0,3,,0,,0,,0,,0,0,2,3,8,0,7,7,31,6
2017,2,7,2017W7,Chicutso,cs_chicutso,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,2,0,6,0,11,2,64,6
2017,2,7,2017W7,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,2,7,0,0,2,7,,0,,0,,0,,0,0,5,2,16,0,16,5,55,6
2017,2,7,2017W7,Chichuco,cs_chichuco,0,0,0,0,,0,,0,1,1,1,5,1,1,1,5,,0,,0,,0,,0,2,5,3,23,2,24,7,74,6
2017,2,7,2017W7,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2017,2,8,2017W8,Magude-Sede,cs_magude,0,0,0,0,,0,,7,3,2,16,12,3,2,16,19,,0,,0,,6,,42,5,9,30,32,34,276,117,484,6
2017,2,8,2017W8,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,5,0,0,0,5,0,,0,,0,,0,,0,5,1,19,1,9,17,37,35,6
2017,2,8,2017W8,Moine,cs_moine,0,0,0,0,,0,,0,0,1,0,6,0,1,0,6,,0,,0,,0,,0,0,2,0,15,0,39,0,78,6
2017,2,8,2017W8,Motaze,cs_motaze,0,0,0,0,,0,,0,1,3,4,9,1,3,4,9,,0,,0,,0,,0,6,14,18,43,7,60,63,206,6
2017,2,8,2017W8,Panjane,cs_panjane,0,0,0,0,,0,,0,3,0,8,0,3,0,8,0,,0,,0,,0,,0,4,1,17,6,10,22,32,67,6
2017,2,8,2017W8,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,0,2,0,0,0,2,,0,,0,,0,,0,0,0,1,5,1,2,8,21,6
2017,2,8,2017W8,Chicutso,cs_chicutso,0,0,0,0,,0,,0,0,0,0,3,0,0,0,3,,0,,0,,0,,0,0,2,0,4,0,9,7,40,6
2017,2,8,2017W8,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,0,12,0,0,0,12,,0,,0,,0,,0,0,5,2,29,3,7,11,66,6
2017,2,8,2017W8,Chichuco,cs_chichuco,0,0,0,0,,0,,0,2,1,5,3,2,1,5,3,,0,,0,,0,,0,4,2,8,15,4,20,20,42,6
2017,2,8,2017W8,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2017,2,9,2017W9,Magude-Sede,cs_magude,0,0,0,0,,0,,13,5,1,24,26,5,1,24,39,,0,,0,,4,,33,17,14,44,39,44,242,126,394,6
2017,2,9,2017W9,Facazissa,cs_facazissa,0,0,0,0,,0,,0,0,0,4,0,0,0,4,0,,0,,0,,0,,0,3,4,16,6,9,25,52,53,6
2017,2,9,2017W9,Moine,cs_moine,0,0,0,0,,0,,0,0,4,0,16,0,4,0,16,,0,,0,,0,,0,0,7,0,21,0,34,0,80,6
2017,2,9,2017W9,Motaze,cs_motaze,0,0,0,0,,0,,0,4,2,9,14,4,2,9,13,,0,,1,,0,,0,8,9,18,50,22,135,65,162,6
2017,2,9,2017W9,Panjane,cs_panjane,0,0,0,0,,0,,0,3,0,9,7,3,0,9,7,,0,,0,,0,,0,4,2,14,18,13,29,34,109,6
2017,2,9,2017W9,Mahel,cs_mahel,0,0,0,0,,0,,0,0,0,3,3,0,0,3,3,,0,,0,,0,,0,0,1,3,7,1,5,4,26,6
2017,2,9,2017W9,Chicutso,cs_chicutso,0,0,0,0,,0,,0,1,0,0,3,1,0,0,3,,0,,0,,0,,0,1,1,0,12,3,19,7,85,6
2017,2,9,2017W9,Mapulanguene,cs_mapulanguene,0,0,0,0,,0,,0,0,0,3,6,0,0,3,6,,0,,0,,0,,0,0,6,5,27,0,19,8,78,6
2017,2,9,2017W9,Chichuco,cs_chichuco,0,0,0,0,,0,,0,0,6,3,13,0,6,3,13,,0,,0,,0,,0,1,8,4,25,4,29,19,90,6
2017,2,9,2017W9,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,1,2018W1,Magude-Sede,cs_magude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,1,2018W1,Facazissa,cs_facazissa,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,4,,11,,9,,35,6
2018,1,1,2018W1,Moine,cs_moine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,1,2018W1,Motaze,cs_motaze,0,0,0,0,,0,,0,0,4,0,19,0,4,0,19,,0,,0,,0,,0,0,16,0,43,0,53,0,176,6
2018,1,1,2018W1,Panjane,cs_panjane,,,,,,,,,,,,3,,,,3,,,,,,,,,,4,,8,,17,,44,6
2018,1,1,2018W1,Mahel,cs_mahel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,1,2018W1,Chicutso,cs_chicutso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,1,2018W1,Mapulanguene,cs_mapulanguene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,1,2018W1,Chichuco,cs_chichuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,1,2018W1,Captine,cs_caputine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,2,2018W2,Magude-Sede,cs_magude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,2,2018W2,Facazissa,cs_facazissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,2,2018W2,Moine,cs_moine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,2,2018W2,Motaze,cs_motaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018,1,2,2018W2,Panjane,cs_panjane,,,,,,,,,,0,,5,,0,,5,,,,,,,,,,1,,19,,9,,71,6
2018,1,2,2018W2,Mahel,cs_mahel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
