date	funestus_sc_1.75_arabiensis_sc_2	funestus_sc_0.1_arabiensis_sc_1.75	funestus_sc_1.75_arabiensis_sc_2	observed
20130821	0.00290979631245	0.00194174761418	0.00290979631245	NaN
20130822	0.00290979631245	0.00194174761418	0.00290979631245	NaN
20130823	0.00193986424711	0	0.00193986424711	NaN
20130824	0.00290979631245	0.00194174761418	0.00290979631245	NaN
20130825	0.00193986424711	0.00194174761418	0.00193986424711	NaN
20130826	0.00194174761418	0.00291262124665	0.00194174761418	NaN
20130827	0.00291262124665	0.000970873807091	0.00291262124665	NaN
20130828	0.00388349522836	0.00194174761418	0.00388349522836	NaN
20130829	0.000969932123553	0.00193986424711	0.000969932123553	NaN
20130830	0.00387972849421	0.000968992244452	0.00387972849421	NaN
20130831	0.00290979631245	0.000968992244452	0.00290979631245	NaN
20130901	0.00387596897781	0.000968992244452	0.00387596897781	NaN
20130902	0.0019379844889	0.000968992244452	0.0019379844889	NaN
20130903	0.00387596897781	0.000969932123553	0.00387596897781	NaN
20130904	0.0019379844889	0.000969932123553	0.0019379844889	NaN
20130905	0.00387972849421	0.000968992244452	0.00387972849421	NaN
20130906	0.00387972849421	0	0.00387972849421	NaN
20130907	0.00387972849421	0.0019379844889	0.00387972849421	NaN
20130908	0.00194174761418	0	0.00194174761418	NaN
20130909	0.00291262124665	0.000968992244452	0.00291262124665	NaN
20130910	0.00194174761418	0.000968992244452	0.00194174761418	NaN
20130911	0.00194174761418	0.000968992244452	0.00194174761418	NaN
20130912	0.00291262124665	0	0.00291262124665	NaN
20130913	0.00388349522836	0.000968992244452	0.00388349522836	NaN
20130914	0.00290697673336	0	0.00290697673336	NaN
20130915	0.00290697673336	0.0019379844889	0.00290697673336	NaN
20130916	0	0	0	NaN
20130917	0.00291262124665	0.00193986424711	0.00291262124665	NaN
20130918	0.00194174761418	0.000969932123553	0.00194174761418	NaN
20130919	0.00291545200162	0.000969932123553	0.00291545200162	NaN
20130920	0.00194363459013	0.000969932123553	0.00194363459013	NaN
20130921	0.00194363459013	0.00194363459013	0.00194363459013	NaN
20130922	0.000971817295067	0.000971817295067	0.000971817295067	NaN
20130923	0.00291545200162	0.000970873807091	0.00291545200162	NaN
