date	funestus_sc_0.02_arabiensis_sc_3	funestus_sc_1.5_arabiensis_sc_3	funestus_sc_0.02_arabiensis_sc_3	observed
20120525	0.0267326738685	0.00910931173712	0.0267326738685	NaN
20120526	0.0207920800895	0.00809716619551	0.0207920800895	NaN
20120527	0.0267326738685	0.00505561195314	0.0267326738685	NaN
20120528	0.0257425736636	0.00303336698562	0.0257425736636	NaN
20120529	0.0297029707581	0.00505561195314	0.0297029707581	NaN
20120530	0.0277227722108	0.00303030293435	0.0277227722108	NaN
20120531	0.0306930691004	0.00404040422291	0.0306930691004	NaN
20120601	0.0306930691004	0.00505561195314	0.0306930691004	NaN
20120602	0.0257425736636	0.00404858309776	0.0257425736636	NaN
20120603	0.0267326738685	0.00404858309776	0.0267326738685	NaN
20120604	0.0247524753213	0.00607287464663	0.0247524753213	NaN
20120605	0.0257425736636	0.00506072863936	0.0257425736636	0.004237288
20120606	0.0287128705531	0.00506072863936	0.0287128705531	NaN
20120607	0.022772276774	0.00404858309776	0.022772276774	NaN
20120608	0.023762376979	0.00506072863936	0.023762376979	NaN
20120609	0.0207920800895	0.00506072863936	0.0207920800895	NaN
20120610	0.00891089066863	0.00404858309776	0.00891089066863	NaN
20120611	0.0118929632008	0.00404858309776	0.0118929632008	NaN
20120612	0.014866204001	0.00708502018824	0.014866204001	NaN
20120613	0.0138751240447	0.00910931173712	0.0138751240447	NaN
20120614	0.0188305247575	0.0101112239063	0.0188305247575	NaN
20120615	0.0188305247575	0.00808897893876	0.0188305247575	NaN
20120616	0.0198216047138	0.00808897893876	0.0198216047138	NaN
20120617	0.0188305247575	0.0111223459244	0.0188305247575	NaN
20120618	0.0188305247575	0.0111223459244	0.0188305247575	NaN
20120619	0.0188305247575	0.00809716619551	0.0188305247575	NaN
20120620	0.0188305247575	0.0111448839307	0.0188305247575	NaN
20120621	0.0198216047138	0.0101214572787	0.0198216047138	NaN
20120622	0.0178394448012	0.00910931173712	0.0178394448012	NaN
20120623	0.0168483648449	0.0101214572787	0.0168483648449	NaN
20120624	0.0158572848886	0.0101214572787	0.0158572848886	NaN
20120625	0.0188305247575	0.0101214572787	0.0188305247575	NaN
20120626	0.0188305247575	0.0111336028203	0.0188305247575	NaN
20120627	0.0188305247575	0.0101419882849	0.0188305247575	NaN
20120628	0.0227948464453	0.0101317120716	0.0227948464453	NaN
20120629	0.0188305247575	0.0111561864614	0.0188305247575	NaN
20120630	0.0208126865327	0.0121703855693	0.0208126865327	NaN
20120701	0.0198019798845	0.0101419882849	0.0198019798845	NaN
20120702	0.0217821784317	0.0121703855693	0.0217821784317	NaN
20120703	0.0178217813373	0.0101317120716	0.0178217813373	NaN
20120704	0.0217821784317	0.00810537021607	0.0217821784317	NaN
20120705	0.0207920800895	0.00607902742922	0.0207920800895	NaN
20120706	0.0198019798845	0.00810537021607	0.0198019798845	NaN
20120707	0.0217821784317	0.00607902742922	0.0217821784317	NaN
20120708	0.022772276774	0.00607902742922	0.022772276774	NaN
20120709	0.0207920800895	0.00810537021607	0.0207920800895	NaN
20120710	0.022772276774	0.00709219835699	0.022772276774	NaN
20120711	0.0217821784317	0.00709219835699	0.0217821784317	NaN
20120712	0.0198019798845	0.00911854114384	0.0198019798845	NaN
20120713	0.0178217813373	0.0101317120716	0.0178217813373	NaN
20120714	0.0198019798845	0.00709219835699	0.0198019798845	NaN
20120715	0.014851485379	0.00810537021607	0.014851485379	NaN
20120716	0.0148367956281	0.00913705583662	0.0148367956281	NaN
20120717	0.0128585556522	0.00609137071297	0.0128585556522	NaN
20120718	0.0168150346726	0.0071065989323	0.0168150346726	NaN
20120719	0.0148367956281	0.00406504049897	0.0148367956281	NaN
20120720	0.0118694361299	0.00711382133886	0.0118694361299	NaN
20120721	0.0128585556522	0.00609756074846	0.0128585556522	NaN
20120722	0.0138613861054	0.00712105818093	0.0138613861054	NaN
20120723	0.0108910892159	0.00712105818093	0.0108910892159	NaN
20120724	0.0118929632008	0.00508130062372	0.0118929632008	NaN
20120725	0.0158730167896	0.00305188191123	0.0158730167896	NaN
20120726	0.0158730167896	0.00712105818093	0.0158730167896	NaN
20120727	0.0148809524253	0.00508646992967	0.0148809524253	NaN
20120728	0.0148809524253	0.00712105818093	0.0148809524253	NaN
20120729	0.0148809524253	0.00610376382247	0.0148809524253	NaN
20120730	0.0158572848886	0.00712105818093	0.0158572848886	NaN
20120731	0.0158572848886	0.00610376382247	0.0158572848886	NaN
20120801	0.0158572848886	0.00813835207373	0.0158572848886	NaN
